frame,x,y
445,8878.1,3869.7
29,6995.1,7003.5
884,2075.3,7965.1
1077,1422.5,4121.5
117,361.9,6369.6
315,7543.9,5829.8
1225,4643.8,6257.2
1024,1740.1,8957.4
432,684.4,6573.9
5,5903.9,6116.5
558,7490.7,4202.1
182,6603.9,5162.4
3027,9496.2,1460.4
893,6753.4,7050.1
3780,416.9,5183.5
1397,2986.1,6810.9
3773,3716,3885
100,6560.1,4078.1
467,7505.2,4027
492,4671.8,6343.6
201,1973.9,2696.9
374,1814.8,386.4
3531,2399.6,8778.6
1211,9730.4,8909.2
8216,3980.2,3634.6
111,4970.9,8931.7
6840,1959.2,469.55
24,5464.3,7642.6
501,8207.3,3563.5
1089,8003.2,5284.3
2449,1373.8,6480.4
5204,733.37,3242.7
111,4740.8,99.665
7134,6771.6,9541.2
266,1530.7,3566.8
1949,2598.4,4576
317,8736.9,6917.8
6168,2094.5,6649
543,3876.6,8011.4
1077,5921.7,4503.5
1230,6891.5,5464
274,4859.9,8153.9
33,1574.7,8324.7
164,2965.8,5912.4
3619,2395.2,7422.7
212,9748.7,9430.3
3710,7359.8,6696.6
2065,81.821,2804.4
960,6344.5,8898.9
6373,5389.4,8526.3
38,9699.1,3427.2
154,7250.3,6747.9
1281,8146.9,8571.8
1671,4075.7,3429.1
4306,4500.4,1726.5
4125,2076.1,6744
74,8052.1,2583.4
5899,9321.3,2099.6
4317,4942.3,5206.7
641,9403.1,2826.2
247,3791.1,9282.8
447,4625,4757.2
404,2755,5315.1
131,5963.9,7528
3026,4248.5,5609.5
4251,9155.8,5495.8
203,4122.4,5603.8
176,5831.5,7102.8
909,229.75,8654.4
3119,407.8,1082.5
768,8998.9,2267.3
3136,3985.3,2650.2
790,5561.7,3036.6
1033,7270,8847.6
981,5768.5,6608.8
217,3511.3,4828.9
1938,3869.1,676.21
9509,1843.6,999.84
6083,2224.8,969.98
5567,6425.2,2550.1
3508,3540.5,7312.7
665,7565.5,4455.3
6734,4602.5,2158.8
2308,5870.1,4652.7
269,6399,163.6
1644,9654.8,3065.1
1463,8671.7,3878.7
1474,8262.8,7606.1
1935,5642.3,1161.6
124,4542.2,4614.9
5614,8933.2,5657.2
2640,9649.5,4229.1
463,1115.1,9460
61,1839.9,8918.7
188,53.45,5970.8
175,1000.4,8742.1
1078,4171.7,6970.1
1038,4712.7,3496.4
3769,3786.3,6181.6
353,3742.9,9828.5
4773,5338.7,255.07
4057,8923.7,4923.5
3971,3842.2,829.2
258,3148.6,4466.1
992,4678,3427.6
150,1442.1,9871.5
2906,7088.2,6109.2
41,2576.2,5794
32,6436.9,6886.3
5961,3730.9,5228.7
3,9031.4,1242.8
2796,4074,2275.6
432,4805.7,9529.9
981,4728.2,3106.3
127,7165.7,1509.4
3029,5755.2,9076
1829,7243.2,4183.4
1172,5903.7,7581.5
93,1006.6,6286.9
893,281.98,944.14
3264,8722.3,5445.8
9326,1307.1,8426.7
44,1955.2,2410.1
94,7049.3,4661
1228,7665.7,7427.1
429,1603.7,590.96
3873,8086.3,9695.4
3816,1520.6,9239.7
23,2861.7,9937.4
3082,3551.1,8196.8
1048,285.01,8720.7
3278,8157.6,9674.4
293,2705.2,5863.5
530,5001.4,4985.2
3610,4184,7126.7
215,1249,7813.4
1932,9675.1,5997.3
305,9574.3,5242.3
918,5711.4,3283.6
1627,2516.1,8321.2
6032,5073.3,9183.7
1339,4084.4,2453.7
143,4114.2,3955
5471,221.27,6397.3
8585,49.2,505.32
2903,7000.4,6149.9
277,9638.3,833.05
1008,8680.4,8967.2
242,5181.5,4447.8
49,9350.2,3760.3
