frame,x,y
1248,9623.8,6604.4
551,2309.6,9329.2
404,3795.5,9703.5
72,6465.2,4400.4
2712,6319.2,9777.5
252,2538.4,4700.1
913,6245.6,9380.7
75,249.66,2902.2
411,6293.4,7876.4
1545,4687.2,5328.4
3340,148.13,4379.5
238,4913.2,1642.5
1934,9340,6834.7
1480,2269.2,247.47
1783,3365.9,7035.5
331,3748.7,7833.5
762,7172,8946.1
214,4113.5,5288.6
3383,1585.9,3505.1
594,6723.3,6589.7
519,3580.9,4577.7
1748,5428.2,8417.3
6978,7207.3,7752.5
8016,3761.7,1217
2175,6075.4,8960.4
134,787.25,7916.3
875,3936.2,7093.6
9597,5080.3,4351.7
1491,8669.7,9217.8
1237,8946.7,7115.1
1023,7043.6,625.92
95,5154.2,9778.2
550,3974.5,9667.7
5510,5630.2,3467.5
4250,4532.9,891.44
702,5947.8,8752.7
312,8118.4,8483.7
1318,6060.8,4949.9
614,7631.7,4179.4
2378,6511.1,2884.5
2342,9672.1,1849.9
77,6319,2588.8
221,8239.3,4980.8
246,6067.3,8400
1279,3743.5,1267.8
7597,8197.6,8798.6
1123,5472.8,1802.5
6700,7528.4,399.26
219,1594.9,5106.8
9,6441.1,3628.1
3514,3441.2,6628.9
6481,5297.2,5302.6
160,5469,7937.1
129,8554.2,610.73
363,5093.9,1905.9
1130,2671.4,8630.9
697,4926.8,7368.3
1639,5858.5,4231.8
158,3214.7,4633.8
2619,8358.8,2963.7
689,2767,8974.4
179,7830.3,7917.1
6662,1865.5,8304.3
8210,3956.4,4876.8
2006,7496.3,5248.5
75,6187.3,1860.8
363,7916.3,5446.4
1493,445.93,524.19
355,7205.1,7339.7
4255,9178.1,1764.9
5340,48.714,4022.1
1461,8294.9,7510.5
37,4310.3,6254.4
429,4994,2668.7
5879,8955.7,5576.5
4821,5296.6,944.62
5,5395.1,7489.8
465,7784.8,9891.8
317,9014.4,8365
3131,5386.6,1947.9
407,3471.7,313.12
6411,4022.3,5071.3
