frame,x,y
159,7752.8,2444.6
4966,7398.4,5917.4
1711,8344.4,7502.1
833,9057.7,5051.5
353,3803.4,337.99
164,5640.5,3252.9
1914,7414.4,5973.4
123,6677.3,6086.6
7568,6517.3,4930.4
193,7264.3,8950.1
4725,7481.5,9326.8
5,1230.8,4543.9
13,2515.3,2562.5
238,1720.3,7895.1
32,8200.5,6781.7
89,5115.6,4694.2
897,3570.8,4116.4
157,1592.8,653.76
116,4345,5301.3
1317,6733.1,2653.4
5627,7520.6,541.65
1859,3805.4,9368
1477,8696.4,3967.5
1712,8327.9,7484.5
27,5181.7,4695.5
2019,9820.6,5293.5
252,5122.4,9809
413,3483,7032.9
1577,3431.3,2585
143,2917.5,7212.2
2665,6925.8,7564.1
470,5030.2,8507.1
32,8910.6,5745.2
3296,8459.8,5405.7
161,7024.7,3141.8
4845,4889.4,8975.2
7580,2787.4,508.85
5363,2648.5,7239.3
463,5005.8,5471.9
113,5919.9,6759.8
2265,6721.2,5151.1
593,9220.3,8185.9
7796,6849.6,5645.9
3918,5545.4,2742.7
2606,1877.7,5982.8
967,8685.9,1711.3
1339,656.68,4723.8
334,1405.9,1486.5
54,4007.7,5445.4
339,1994.4,6640.7
160,3102.1,4124.9
2937,9993.6,679.34
2886,5767.3,3894.4
5068,3665.4,1806.6
427,4257.2,4979.7
6851,4382.3,3475.2
2756,4907.2,4203.5
116,1020.7,8661
285,2308.8,4071.7
2664,5060,3911.4
277,9664.8,1475.1
518,4943.5,1352
409,4353.2,3482.6
4440,6375.7,7494.4
684,9738.8,2621.9
465,7019.4,7041.3
4775,6031.4,4238.5
7083,870.15,4406.8
219,3728.8,1002.5
2171,9537.8,8099.6
274,4770.5,6832
1340,1057.9,5032.6
2047,8299.6,2668.9
2041,1760.3,7811.7
2428,2469.6,4109.8
663,4951.7,5537.5
1067,6238.9,8395.1
1123,9841.9,3233.9
25,8671.8,4265.5
622,1212.2,4510.7
346,1030,8734.3
21,8074.1,8605.8
3734,9807.5,862.87
3135,17.189,9720.9
6367,3228.4,2834.5
7582,6263.3,9942.6
63,5671.9,6552.5
78,4319.7,9850.9
56,3217.2,6912.7
36,6405.6,6071.1
3083,8842,9501.8
652,4622.6,3186.6
1958,9641.6,9563.4
4803,9497.4,6413.1
6616,9387.6,4505.5
32,8111.5,5647.3
9282,5499.6,2741.3
3188,6236.7,1010.9
450,3494.1,9566.3
1167,5514.1,2429.8
75,5388.7,5551.3
117,2189.4,9879.1
2514,8048.7,9262.4
136,2402.8,8427.7
4106,2955.9,9023.9
121,9500.7,9209.8
307,3098.1,7361.3
1688,247.27,4232.1
192,6423.2,2092.4
522,7840.2,1329.5
2337,3436.6,2716.5
4138,8920.3,9365.7
192,1475.9,2233
1252,3431.8,3823.1
2996,5279.9,4417.1
374,7195,3809.2
1221,8148.8,722.97
433,9850.4,3100.2
952,9839.4,2822
844,773.02,7186.9
523,4865.5,9636.6
3371,9727.6,6945.9
2196,7531.4,6919.7
4921,5333.2,6901.4
4366,5733.5,8635.8
397,2571.4,8289
1181,309.07,7576.7
150,9523.3,7790.2
1526,5015.9,8951.3
1956,7405.7,5017.6
6856,9572.5,8413.3
6077,2451.3,9818.8
3321,3756.2,8369.4
4241,8311.2,986.69
5340,5749.6,6549.6
209,4440.7,2827.2
425,844.29,404.42
547,2511.3,3473.7
665,4007.7,9549.3
6368,2205.4,4299.5
5074,3642.6,1845.7
1252,584.44,3041.3
27,2563.7,6991.1
246,1846,6756.2
3328,8489.7,4874.7
1501,8150.6,638.97
7947,8187.4,2958.3
238,2231.3,5950.9
79,1636.7,4105.3
615,1584.8,5571.8
8329,5706.8,3649
1989,5364.7,3900.4
720,6874.8,608.17
123,732.97,513.28
5423,950.37,5531.5
483,6119.5,5895
317,4604.7,8866.9
675,5456.3,2983.8
1098,3336.4,1623
9177,558.22,3198.4
66,1080.1,5627.1
1251,766.91,1156.7
1918,7058.6,8281.8
4675,7884.2,8871.5
1928,7934.9,218.11
668,6288.3,5224.4
1777,7087.7,9401.1
4473,9387.4,7327
241,4598.8,2756.8
4139,1273.5,5074.9
735,5145.7,9172.5
1537,8259.9,5924.5
60,9272.4,1911.2
432,2298.3,3711.8
808,1413.9,5202.7
2353,1922.3,1073.6
701,9972.1,4246.7
2220,3000.5,2808.6
1247,5540.4,7387
1809,1475.8,408.66
5683,9935.6,3235.6
30,6535.6,9438.3
18,5359.9,1424.5
2745,258.83,5058.7
1357,4545,3360.8
101,5628.3,359.84
7482,9639.4,8400.2
6325,769.5,9777.7
116,3108.1,9743.9
1135,8626.7,4695.7
2022,9781.4,5332.1
