frame,x,y
88,5491.9,2715.8
723,6438.9,4780.4
2185,7924.3,4396.2
239,2924.8,7060.6
255,2960.3,2726.9
15,7037.6,4761.8
5182,9013.1,1817.6
165,6871.3,2436.2
1244,2715.5,4876.4
455,1860.6,9924.3
198,8733.8,7869
25,9304.3,5073.1
157,7089.2,4539
64,7511.6,8711.5
7765,3955.1,1922.6
40,5252.1,98.471
235,469.23,2436.9
2863,1384.3,1750.4
73,6039.1,6367.3
377,2429.4,7138.2
69,9204.7,1781.2
71,5163,8195.6
8888,3350.3,5946.6
262,1530.9,2513.6
46,1300.3,6677
105,2195.8,2340
6837,6721,2104.9
5294,1353.4,4652.7
3505,3091.1,94.104
265,455.24,5355
2010,8451.8,5114.2
565,6289.9,3663.4
425,9797.3,3080.5
549,38.001,9079
286,2704.2,9955.5
1649,2751.3,184.99
1067,2315.5,6446.3
57,5917.6,6375.7
1507,4183.3,8999.1
170,3259.4,1836
256,1469.4,1759.3
9722,3146.6,2517.1
12,8366.7,1779
859,568.46,4056.9
696,8499.5,9457.2
1073,8539.3,3507.7
1229,8940.1,7870
34,4875.4,9703.5
319,7244.6,5543.5
1232,808.73,1749.2
401,2364.4,7924.9
4197,3635.6,1836.9
4838,7083.3,7647.4
743,7556.4,7563.4
1410,8344.8,554.48
1130,7807.4,3082
64,9933.2,810.59
508,1708.8,4595.6
1011,8256.6,4812.4
1012,7078.2,8417.3
561,3357.5,299.59
3,9554.3,3562.4
1615,4207.1,6163.2
3937,7732.1,3043.1
714,2070.9,929.85
683,8132.2,3689.1
645,1333.4,6863.4
3818,5797.6,784.15
645,8383.9,9794.9
214,7475.1,286.65
2423,9349.7,8156.6
57,7656.1,2057.8
5,255.7,6908.6
1265,8927.4,8410.7
348,8460.3,9409.2
164,6084.8,8634.2
5166,9861,1335.2
96,6115.7,3113.2
1016,1999.1,766.74
124,233.18,2914.7
672,4406.9,706.51
93,2820.5,4114.9
23,9074.8,6481.5
331,8683.5,4727.4
2244,2134.8,1685.3
3126,8680.4,7173.8
100,6541.4,8366.5
64,1100.4,6969.6
947,9211.6,1512.9
622,2827,5223.7
9224,3850.7,3257.9
4586,5614.3,2857.1
381,502.87,2371.5
1181,3336,6601.3
8304,2412.4,6610.9
1086,1961.6,3231.6
5955,2136.1,9501.5
9051,5161.5,4911.5
178,4268.2,3652.9
1638,8635.8,915.83
5946,6599,9278.5
7101,6220.6,3384.5
