frame,x,y
94,8955.2,6211.6
1287,3635.2,568.19
334,2258.3,9641.7
181,9526.8,6099.2
426,8365.1,8402.9
105,7372.7,3197.4
1149,9680.8,5151.3
4,8903,754.15
842,1075.7,8301.7
1755,8604.9,9829.9
122,3759.6,9140.4
1413,486.95,641.89
96,9098.8,6240.6
7550,2031.2,6929.2
2658,6527,5691.1
1578,4347.7,4537.1
773,4766.3,48.967
1022,9715.7,5954.7
211,4894.6,4661.1
177,6069.5,4582.4
3808,84.779,7396.4
1485,305.67,9141.9
609,832.24,9394.2
4109,2172.5,9437.6
413,7709.4,9567.5
678,325.99,2545.4
456,6495.5,8261
796,1360.1,6787.4
271,3304,4190.1
3506,5349.2,157.04
159,8757.6,7453.2
1041,1630.2,9585.7
2416,1482.6,3324.5
612,4261.1,4015.9
4678,4451,6.356
523,1013.4,9391.6
8,717.02,4526.1
131,4518.4,2621.5
4975,7503.3,1632.4
3158,3652.8,1866.3
252,8984.4,4972.5
175,662.69,680.01
12,397.36,1357.5
33,5228.7,9014.4
965,455.24,2000.5
85,7308.4,3541.8
668,411,9424.5
2206,8350,8206.5
2094,5210,1281.3
7502,1432.5,3564.3
5194,71.561,2163.7
10,5601.1,4995
1440,4671.5,3274.7
12,3763.9,3119.4
229,5136.7,1271
505,8488.6,4771.1
3456,3929.9,4040
6976,8245.1,7304.3
1,794.62,4547.4
79,793.04,169.39
355,8371.2,9295.9
19,7085,736.28
524,2255.5,3013.9
2258,2015.4,1810.8
4859,5412.5,2267.2
7768,7632.5,6768.6
906,8991.7,9448.2
258,5211.9,9689.9
12,4214.9,6719.8
4386,1335.5,2650.9
2869,2340.7,5878.4
537,5876,9061.7
105,6316.3,6945.5
425,3079.8,4092.4
1722,53.002,7271.4
65,2854.2,4242.7
3698,4163.5,9362.2
1609,7764.7,2483.9
909,4543.1,2017.7
996,7423.5,2150
3559,6869,9900.3
2046,8816.3,1347
2967,2113.5,2915
180,5998.2,610.9
193,1164.7,2741.3
668,4253,513.24
5611,2756.3,9853.7
322,8096.3,3619.2
99,1125.4,2021.9
416,1966.6,1107.5
3490,7600.8,2268.5
894,7594.8,57.903
6796,4701,6940.4
2599,2276.5,9340.4
784,3983.1,5764.4
160,8641.4,3604.5
243,9087.6,1296.1
6815,8253.6,791.29
378,7169.9,542.83
56,8099.5,6203
91,130.42,8293.2
661,362.16,6114.2
1693,8390.7,648.53
6317,8959.8,4189.7
537,8732.1,8394.8
42,2787.2,8040.7
5302,3883.8,5902.5
752,5108.2,1157.1
1062,699.45,4511.3
13,9873.6,6662.5
2598,2457.5,7460.1
3111,3386.1,2429.3
1468,8653.5,747.41
3088,66.753,5294.3
1839,7074,4243.1
64,8015.3,5651.8
1998,1346.2,7712.6
679,7957.7,8303.1
3727,3514.8,3999.3
1606,6586.3,5334.7
2009,223.82,3680.3
5646,7688.3,7760
1765,4174.2,5975.9
119,2875.1,4342.9
1468,5726.8,7670.8
455,5044.1,6133.7
5698,7909.3,1901.2
1830,5717.7,356.41
1970,8627.7,7281.3
714,9166.3,1185.1
2322,2020.4,8481.6
1058,6178.8,5190.3
3814,5518.4,3134.3
93,6801.9,2592.7
204,5673.6,8439.1
990,5141.6,4903.1
3,6589.8,8944.9
2124,3291,7680.3
1459,3513.6,2677.9
6432,9094,3414.4
3937,1699.9,7874.7
261,2208.4,1128
469,5609.4,2240
2181,7758.7,2401.1
3089,713.82,958.76
1363,8993.8,3777.8
7443,3247.3,2848.9
1982,2845.6,9046.3
34,2821.2,3580.9
8779,3630.8,7571.3
1018,4765.1,2188.4
181,8397,6531.2
295,8540.3,4030.4
331,8044.3,6529.2
5428,9851.1,4653.3
717,4731.1,5737.8
3117,2109.4,38.384
1700,8358.5,5976.4
4,5108,1439.4
1048,7101.2,4439.1
317,634.96,4526.4
355,9911,6878.2
184,2507.5,7445.1
210,9878.9,2301.2
343,6588.5,5651.4
169,5397,1114.5
3727,3215.5,2912.8
2075,1119.2,5108.1
6885,7652.1,4702.8
2614,4334.6,8524.6
597,6576.4,6895.3
277,4269.4,2310.9
2915,5349.2,117.1
8771,7211.4,1280.8
8425,5290.9,5378.4
1721,8729.2,9268.6
392,2854.2,2198.4
1294,423.61,9305.8
59,9337,4583.1
2197,9580.8,3249.3
1324,1614.3,5194.2
1261,3043.4,1802
3306,1476.6,8708.3
783,447.06,9201.6
516,3619.1,9070.6
638,7248.1,5456.9
2681,6267.1,3881.3
8537,8422.5,9027.2
5156,1284.7,8640
1683,1539.6,9015.2
4542,3987,9954.5
106,8962.5,6249.4
897,6611,324.01
1180,1522.9,8190.1
2103,1806.6,218.2
416,4648.5,4997.2
4814,5522,3143.2
