frame,x,y
3123,443.37,6109
3259,97.802,423.79
9326,1141.9,5842.3
882,2913.3,3492.6
283,8640.1,2275.6
388,3350.8,9472.9
2403,3688.1,7888.9
172,4866.6,2673
4852,5700.8,8646.9
8641,8346.8,2153.9
9435,3790.5,3909.9
3016,9047.6,4564.5
826,4599.9,2513.6
9543,6135.4,1499
9486,1320.2,3220.6
669,3986.6,5756.5
7508,6927.8,5879.9
886,5319.9,1355.2
1190,2340.4,9624.4
245,4146,8543.4
109,7700.2,4936.3
4000,937.86,6468
2912,3556.6,9398.6
2672,7878.1,1745.2
191,1370.2,8875.1
755,3992,9103.4
4197,4236.3,9731.3
4836,1774.1,1954.9
2930,4337,8235.7
8440,7484.3,9757.9
2523,7002.3,1775
13,2756.5,3998
871,3732.1,8898.5
4937,396.51,6200.4
1526,8432,5010.8
4189,398.77,5221.1
33,6755.8,9906.6
1183,8617.4,6357.1
2640,5323.9,1509.2
9277,4012.1,5708.1
267,6244.8,4619.3
6939,6012,5261.7
9402,649.24,8137.8
327,8822.3,340.31
6867,5749.8,3700.2
107,3759.2,1139.5
1160,3855.5,5557.3
3921,6060.2,1518.4
549,5184.6,4168.3
1134,7653.5,8790.5
4602,7818.5,3427.1
4809,5337.7,9093.9
569,6757.6,4823.8
490,9426.5,6789.2
5237,8430,6834.8
2365,3746.7,2464.3
2487,9862.8,8026.5
7604,3020.2,8593.6
1860,4905.8,4645.8
2602,6546.3,5115
58,3879.2,6475.5
1963,7102.5,153.34
7254,2442.8,1555.6
6493,2931.8,6975.2
2116,1082.3,40.135
91,8129.9,1151.2
904,9779.5,9781.7
1360,3061.2,4357.4
6918,436.64,1364.1
688,673.61,7457.4
7221,2479.6,1523.3
6124,5736.5,8904.5
7247,2374.2,5974.5
1417,3607.9,8570.5
4642,2207.6,476.77
3311,519.77,8441
6830,9244.4,6834.4
3103,7976.5,7398.2
2981,5531.6,3156.2
127,7478.7,9515.1
9868,5100.7,1195.5
1964,4992.6,9777.6
761,4544.7,2553.1
2418,2991.1,1991.2
7729,3317.8,6061.6
5605,444.4,9190.9
84,9036.1,4666.1
1576,2992.2,8003.2
1939,9495.1,8842.2
4228,4615.4,4012.5
4260,7357,5430.1
6591,9163,4542.3
37,7085,741.76
4538,6366.8,5223.9
1144,3838.3,5573.6
3532,7570,4028.8
1944,9584.6,8806.1
2592,9937.2,4438.7
7171,8025.8,3381
9763,4216.4,6647.8
684,186.96,4482.7
1033,7037.1,4847.1
4035,8791.4,2973.6
2591,5632.4,3082.8
538,9545.6,2185.5
4787,6796.4,7205.6
4892,1499.4,773.63
3748,8113,6059.9
95,3103.6,352.58
6284,8526.4,7744.2
2093,777.47,2861.8
2319,9152.6,1206.4
261,4509.3,7686.6
5460,3850.1,7894
6052,1434.3,5681.1
2750,3433.5,1717.4
2586,5608.4,2975.5
9480,4596,7182.6
1916,3994.8,3258.1
1402,159.67,2821.4
1323,252.15,9118.8
9402,1366.7,9888
2167,3963.6,2582.9
6123,5720.3,1054.1
4077,3279.5,7660.7
9394,1331.1,5944.1
105,4580.2,7098.1
6111,1310,3190.2
7801,1099.8,2579.7
677,6658.7,4006.9
3024,7816.2,8698.5
3311,5312.5,7908.1
319,2653.1,2513
242,6019,3744.7
98,912.76,8830.9
106,9567.1,4136.1
2649,1046.7,462.47
948,839.94,1269
4573,5453.8,5412.8
2931,5250.1,9868.2
8303,1027.3,1989.2
121,9523,3642.7
549,6250.1,6504.8
600,1539.7,744.38
3331,1687.1,939.03
1543,241.94,991.83
6159,7487.3,6273
4428,4063.2,2164.1
2967,2826.4,7378.3
4601,5653,6371.9
5523,1282.4,7752.5
2259,3212.5,6538
3188,4726.8,569.2
6240,3802.2,155.68
9352,2593.1,3478.2
4024,7471.6,7409.1
1669,4356.7,6572.2
8675,7898.6,9145.1
577,9855.2,5437.2
6720,2552.3,6494.9
299,1926.7,4605.5
551,4874,9973.3
1274,6633.5,6791.4
5288,1516.4,7394.5
4521,3453,7536
495,3212.7,5178.6
4413,6412.6,4890.4
317,7276.7,5476.2
8236,1599.2,6763.8
184,1073.7,8776.4
6132,7507.1,9599.6
8703,2189.3,8847
3096,6030.5,646.38
59,4032.4,6282.9
4253,299.1,531.63
7142,3943.7,5183
5083,9256.1,7155.2
3211,9556.4,8437.4
1832,4576.4,2295.2
6276,9552.5,7961.9
8824,4720.4,511.21
7667,1438.9,3317.3
8583,363.34,2994.3
9236,3791.1,7401.9
1473,5902.8,7592.7
3486,8866,8862.8
1693,7563.5,4635.6
2380,1847.9,1263.9
2122,8780.9,4119.5
923,5413.7,9082.1
6848,7317.1,4423.7
999,8313,4497.2
1528,8406.7,5089
612,2730.8,930.69
7512,258.08,4945.8
3818,5222.1,3242.4
1699,6400.8,403.85
511,2879.7,9213.5
2789,3791.7,133.09
6180,8874.4,4085.3
502,3082.2,6365
8850,7392.1,9914
3596,3282.4,3535.9
2589,3022.4,9627.4
1959,5991.8,3383.8
3157,2886.3,3059.5
1009,3776.6,8579.1
425,3786.8,8041.7
2149,1103.9,7191.7
3391,213.49,2847.3
9707,9981.1,3809.2
708,5738.5,6083.4
6757,7532.5,4503.7
1202,9570.3,577.48
351,8134.5,4217.7
3038,4869.2,2259.9
7454,2285.5,2308.4
