frame,x,y
8283,9517.9,435.68
3771,7633.9,4875.5
2156,8322.1,8855.8
7675,556.18,1166.2
154,4379.6,746.67
4830,40.615,8775
1749,3810.3,2455.1
689,9331.7,7179.1
6523,8793.8,58.721
402,1527.5,3006.8
9587,727.48,5753.7
919,1042.4,3133.4
138,1450.6,1781.2
7,3818,4786.8
6769,909.85,2104.3
7009,3673.9,1561.5
9348,4318.8,1446.9
6481,7792.7,2432.2
948,8926.8,4331.2
1100,8600,3953.3
1704,9071.1,6992.4
1129,393.2,127.83
8540,6382.6,2842.1
6231,2271.4,6435.9
7416,346.5,3959.8
6003,9992.6,4919.9
899,2448.5,2932
5476,5781.5,9724.2
2292,1853.1,4750.1
9054,6517.8,8663
4567,4016.9,3102.5
30,6936.6,2466
2806,2269.8,8987.7
7868,2216.4,4641.8
85,4159.5,7153.7
7279,3059.7,5382.5
264,7882.5,9445.9
1811,832.78,4963.7
706,7035.9,8805.4
1384,5631.3,6990.4
4627,1195.3,1082.3
5632,5044.2,9230.1
4894,7253.8,370.45
2641,1982.2,9328
2346,9593.9,3820.3
13,3498.6,5083.8
290,2053.1,1103
2477,443.89,2531.2
5606,273.65,7611.1
6758,9009,7483.8
8300,9962.8,4273.1
6036,7335.4,9451.6
4885,6658.2,3110.5
608,2249.6,2279.5
1357,8411.9,8042.6
2047,2057.7,5451.2
2901,5627.6,4732.1
5464,9386.1,6385.4
288,9848.5,7142.7
10,3844.6,1005.6
1644,8526.4,8604.5
9390,1027.8,536.88
4212,2057.5,2678.6
1402,2064.9,3015.2
1197,3096,7682
9287,5967.7,849.57
3747,6046.8,3810.6
424,5742.7,6087.7
9,2250.5,1914.1
9781,6900,2283
199,6003,6482.4
3474,6762.8,3754.8
3039,6749,7877.9
86,2798.1,6474.9
7296,5442.9,9267.6
9797,3200.8,2193.2
4910,1201.5,7120.5
175,2240.6,5666.5
8445,4262.7,1399.5
3595,2403.8,6230.3
7306,5349.4,2695.7
27,7246.3,8140.5
2348,7325.7,4390
1165,4062.8,5527
3979,6781.4,6367.3
3,6536.1,4373
6003,1425.6,5328.4
7564,7651.4,8790.7
6933,9906.4,2062.4
426,3441,4527.9
333,884.02,8693.6
8794,8591.9,5303
3718,8015.1,4187.7
5264,9480.1,9294.4
598,6594,2154
6940,6269.2,8454.1
6673,9897,1663.2
8375,8107.5,1450.9
8831,5747.5,5279.2
304,8180.5,4485
7298,5371.9,2718
7618,7149.7,7020.4
24,8093.9,7521.8
5049,5724.9,3822.3
5731,2449.3,6833
362,7176,1757.3
1177,1953.1,9145.5
500,178.29,3569.3
186,1540.2,5419.6
6525,8824.1,17.368
5741,9119.8,8687.4
4216,1817.6,2614.5
7440,8473.3,3099.8
8692,7111,9233
7004,8100.2,9787.1
2195,8350.7,5863
2480,4277,3546.1
1457,7567.7,7507.1
1724,5214,9469.5
5745,6245.9,4376.7
693,6366.9,724.53
2975,2140.6,547.29
6946,6425.3,3987.4
8167,5807.5,8615.2
3211,1170.5,8855.3
1707,8889.2,5529.5
5200,7649.7,4536.2
5662,2609.4,4526.9
2393,2901.7,7285.9
157,4364.9,780.45
5927,5284.7,6292.9
1279,7308.9,2582.6
5406,9629.8,6678.3
1532,4854.7,4882.7
2539,3370.3,1063
759,5147.7,5121.2
52,5321.6,3540.3
3887,1287.7,5594.6
2,7516.4,7731.8
2752,7285.6,1733.1
3412,3494.3,2531.9
495,6999.2,7556.5
799,3507.7,5053.6
6617,74.734,2739.4
6290,3717.3,5684.6
2995,3556.3,4077.8
5574,2763.4,1139.1
9717,757.31,5890.6
1568,9602.6,7359
1040,6589.6,2264.7
1036,1758.4,5117.1
2061,2515.1,1828.1
6520,8609.9,4778.3
3754,5142.3,6794.7
28,6072.5,9757.3
7143,5182,7458.5
2878,1883.4,4651.9
4497,16.117,7568
878,7314.4,6901.9
5875,3514.7,333.55
3776,2422.1,7410.2
174,1492.6,9090.5
5549,4525.5,1076.2
3849,8122.8,9018.8
4084,4100.7,4125.3
985,6704.4,468.1
96,593.87,1439.7
325,3557.3,2804.5
240,5485.8,4320.8
1827,5679.1,7006.3
1736,755.36,1439.2
2376,8575.4,7104.1
1120,4113.5,4173.3
1463,3073.8,9573.4
4128,3229.8,9792.7
5174,8276.2,7712.7
912,4135.5,7697.9
6748,7346.9,5126.2
8612,9652,808.69
6522,9585.5,1875.8
1624,4736.9,6000.8
2246,540.05,5244.1
907,5081.4,4732.1
3247,184.68,2002.4
7077,6795.6,7019.1
249,9700.9,9712
6440,3370.5,2947.8
9787,5436.3,4222.9
2701,5767.6,3965.7
241,3098.9,1237.1
5602,4407.9,5972.8
8151,6394.1,1699.8
6217,6822.1,1609.2
9334,7822.3,9886.8
9763,8.2075,230.43
7268,2520.4,9748.8
2677,8529.5,6340.8
5531,6168.1,1831.9
5474,8480.6,4429.1
592,6575.6,5406.2
4540,5756.5,228.57
1,2449.9,5558.9
1426,4899.9,4932
3086,3893.5,9798.1
452,3706.3,6678.2
4492,609.13,7992.7
2586,1208.8,2244.9
7708,7290.5,5212.1
3652,9043,7438.8
8670,4610.8,7796.6
1753,3056.6,7959.7
34,7460.4,6571.9
8699,2542,1170.7
6129,4142.6,4405.7
6336,8408,3214.9
121,9709.6,2410.4
1940,5110.6,687.99
1705,2484.7,2883.1
1462,7132.3,4481.1
8226,1536.2,4140.1
965,6061.8,1940.1
4769,9183.6,4724.6
1110,4631,9306.4
3,4498.8,5757.2
386,9478.3,2346.6
8750,2638.7,3130
40,1972.4,2006.8
4663,1375.5,2920.4
255,3040,16.496
4062,1506.8,9775.3
622,1783.5,5050.3
1463,8415.3,746.77
2546,6319.9,575.54
62,8752.3,7662.1
7467,8596,6349.6
1756,1655.6,2867.8
2318,2401.2,3236.8
3286,286.87,8793.9
1721,7513.9,7731.3
71,3578.5,991.25
1912,2141.2,411.58
2167,8055.5,5841.5
44,4056.3,1739.1
2059,1532.4,9315.1
6495,4505.5,9652.8
773,4232.7,339.34
6353,7341.4,7183.8
1753,8341.5,3159.8
8806,9717.9,4711.9
641,7041.8,9111.9
9954,1302.7,5612
3198,9068.8,4264.2
3129,4076.5,6359.4
6679,3152.4,1148.5
7887,7199.4,4839
5945,6941.3,2525.3
1891,1371.3,8900.1
757,2486.5,9626.1
2155,5454.8,5839.1
7650,3007.9,4421.2
1485,6066.3,1470.2
14,9956.9,2606.4
8352,6318.2,2067.3
1842,4322.8,3086.8
718,7271.6,8919.2
1939,8347.4,7481.5
1324,9671.7,6113.6
2412,9178.1,5408.5
9413,5298.8,7194.7
4166,4051.8,9736.5
1249,1608.4,7458.1
6523,6568.4,3844.5
8138,2281.9,4844
6329,1758.9,5856.1
262,9405.1,834.67
2848,3531.4,341.93
2593,9742.5,1546.5
1043,9334.4,5476.5
4430,9128,7451.4
99,2529.2,3684.4
561,7532.6,1273.8
72,7256.6,6302.9
1723,9674.2,7286.2
1611,7265.4,4134.1
1193,4475.6,7001.6
9887,9820.8,1515
1266,8118.7,1312.8
6386,7257.3,2376.5
1008,6585.6,6680.6
1491,4407.7,6183.9
9261,6012.8,855.93
9149,1079.8,4148
184,8943.3,3113.7
1036,4072.9,9031.4
890,5799,9649.3
3581,2949.6,1185.2
396,9421.6,2363.6
779,3438.6,5079.7
1474,1265.2,4633
5605,297.65,7588.8
4439,334.81,2747.5
1945,3483.9,7750.4
261,2020.2,2147.1
5972,3675.2,821.82
8840,2848.2,2154.1
7504,2602.9,9076.1
3138,9396.5,954.44
4586,591.33,1396.4
173,7054.3,9156.8
877,7350.3,6863.8
3719,8428.5,5415.7
7562,2837.7,7654.2
275,6130.4,1956.1
649,9218.5,6661.4
85,9365.6,7808.5
7578,4922.2,1847.2
116,2876.1,4524.5
721,7606.9,8656.9
64,8069.6,3641.1
6063,4424,4945.8
1213,5982.4,6792.6
944,801.16,1328.9
803,3469.9,5028.4
4546,1581.1,8117.1
4220,8003.2,979.77
1668,8652.9,7690.5
8441,6013.9,3493.7
628,6993.1,8038.6
3838,6166.4,9655.1
116,7154.1,5199.7
8387,3364.3,4651.6
492,8410.6,5823
1199,8206.3,8099.3
435,7403.8,6153
8650,241.74,7784
9840,2535.3,1715.4
258,4664.9,8424.4
315,3060.9,7576.7
4366,671.68,1229.1
9115,8563.5,391.85
3842,6173.4,9282.8
633,9314.8,9733.2
3277,8220.3,5953.2
12,5724,1168.3
5,3175.8,9670.5
8541,2123.6,6174.6
3639,4652.2,2187.5
5851,6195.9,2097.7
3462,1516.2,9033.5
851,5852.7,9691.1
2361,1311.2,5614.6
1335,6659.3,344.18
8789,5979.6,364.67
44,6606,2795.8
210,8344.7,7975.3
5532,2390,8651.5
3079,468.57,2728.8
2419,6043.7,806.86
27,329.23,7536.9
4244,358.26,2477.7
2365,9849.1,2755.3
6357,7253.3,5064.5
2816,7860.5,6499.7
9967,3409.1,4932.7
6244,4563.9,2132.8
790,9057.7,4373.6
1,1652.9,6536.5
2190,6341.3,5447.7
1907,5511.5,6846.7
1622,9812,2311.6
17,3858.2,979.87
7744,3482.5,4081.7
4060,1243,4604.3
9428,8042.6,1545.9
2836,823.96,1074.7
3991,58.358,9239.9
2563,1314.6,3963.5
6062,9714.7,5101.9
4721,2105.4,3017.2
715,6761.2,4300.6
6526,6102.7,8362.8
7294,5425.8,9269
7064,1159,5126.1
1378,1406.8,5723.6
107,3179.7,450.9
153,8720.1,6642.7
816,8518.7,7748
810,892.29,1213.3
9698,5314.2,9855.4
8531,6705.5,934.68
391,2627.8,8107.8
5150,1107.2,1522
650,9224.4,6706.7
2588,8526,105.48
2269,992.52,2039.7
2392,204.75,9686.3
8431,5943.6,5918.8
1087,5710.7,9599.1
2285,4491.2,1987.8
9345,4126.3,3982.6
8651,8999.2,9103.5
8796,9171.8,3185
92,9239.7,6323.3
7,9675.7,9311.8
8342,6565.9,1255.8
21,3129.3,5543.2
7583,4944.6,1835.9
2255,5252.7,8576.4
2454,7169.5,4356.2
1101,533.36,5691.6
9866,9932.9,9246.7
7789,2300.3,7321.1
1214,3946.5,5585
3715,6097.4,5119.8
4424,7427.5,9470.4
6225,1005.7,5015.2
7346,5259.1,7534.4
800,9087.2,4311.1
346,32.253,5488.9
3679,8512.5,9887.2
5310,417.97,4353.6
2988,3281.5,9202.1
2860,1879.6,1438.4
5330,404.18,1159.5
4377,7432.1,2482.4
317,1561.1,7856.8
284,9565.9,2413.9
5736,9539,2741.6
253,7679.8,4904.6
2235,3245.1,1850.7
1063,4447.8,1188.9
169,7083.4,1636.7
1000,872.68,4732.8
2,9881.8,8387.4
6379,8126.2,8582.9
79,3592.1,1000.2
7153,5705.5,5501
2339,9827.1,8430.8
3987,5001.4,661.96
5249,1659.5,6921
8633,694.66,7358.3
709,1854.1,7011.2
2400,2043.4,5605.5
391,6904.7,3649.7
762,2939.6,2048.3
5313,959.06,9416.4
1,6771.6,2887
6518,9569.3,1869.5
8582,2091.9,6231.8
1236,6256.6,711.05
434,6785.4,8934.4
159,1014.6,6495.9
623,4624.7,9022.3
6522,4149.2,8301.3
3120,669.91,9744.3
4813,9909.6,3626.7
7692,3075.3,4439.6
9328,6813.3,9144.2
2807,3973.8,1040.3
827,5215.8,4278.7
3239,5343.5,1309.7
5926,4277.1,7036.4
59,9617.7,7494
2270,3662.2,1697
6216,4203.9,1250.6
8310,2132.4,3239.3
1789,8136,2324.1
1354,2478,720.3
4551,103.42,3703.1
1221,8838.6,6945.5
5256,8196.3,9368.1
4660,6391.2,3935
2190,4358.3,1614.7
4729,870.52,6701.8
1715,6672.2,7367.9
303,9211.2,5404.8
1693,7303.6,8271.7
470,9314.5,473.32
2371,6136.3,5197.6
687,3863.4,8391.9
9854,1840.6,1976.3
923,2608.2,4926.3
