frame,x,y
7,2693.1,1548.7
3985,9885.8,3142.1
1122,748.68,6873.3
362,8408.5,5011.1
617,4069.8,3058.5
28,2586.2,234.14
9793,4015.3,866.12
2607,8125.6,217.88
9721,7696.3,1352.6
5842,6777.9,4271.6
6770,1441.5,7433.8
5658,9735.4,3705.1
2588,9331.1,5886.9
628,5654.8,9250.4
463,6004.7,3650.9
4640,3462.5,3544.3
7027,6837.2,5278.4
6442,495.52,816.03
4722,3824.6,9631.4
1290,9484.5,8958.9
1,6001.7,3802.8
2990,77.43,3710.7
531,4573.5,3243.6
2966,68.684,3663.7
8457,2771.9,7796.8
8684,5867.8,1812.6
600,3478.1,3017.6
5863,4722,9704.1
2436,6323.1,4204.9
1,4823.3,9527.1
1704,2724,71.669
393,2443,289.71
1939,861.48,8857.2
7,8848.2,3585.5
3708,4924.3,1421.8
2122,6641.3,1622.1
3838,3619.2,3506.7
4582,8858.7,8992
3671,8272,7398
7167,6931.2,1006.8
6442,1434.5,7304.3
9943,2485.4,9559.2
146,1269.8,6818.5
8997,9783.4,579.88
1778,3726.1,8723.9
8397,5904,1025.3
7689,3088.8,1061.6
2464,9728,9874.2
5083,5233.7,6600.6
3049,3820.3,3408
293,7572.2,5888.3
3980,7257,1851.2
3796,5016.7,6257.5
4471,913.41,307.45
9360,4952,2748.6
2873,5978.7,6384.8
150,6055.9,9763.1
6837,6332.1,5652.2
2365,4682.3,7873.9
963,666.18,1479.2
3194,4132.9,5296.5
191,4700.6,3251.9
4415,5106.9,6594.1
1953,2631.1,8622.9
5694,9450.4,3762.9
1989,9185.4,1412.1
6183,7550.2,748.22
2060,8255.8,1218.5
3212,4486.9,8630.1
4027,1519.4,9651.2
8340,2619.5,3181.1
5921,2080.9,5311
480,7013.9,636.4
9637,8098.4,9211.8
8457,8716.4,8413
9784,2872.9,5970.4
6399,3851.7,2061.4
72,6155.4,8807.8
5362,2502.8,8244.3
9618,2945.6,1977.1
121,8002.1,4618.7
4969,914.41,9135.1
3181,5846.5,2667.6
410,3219.9,4219.1
691,3839.2,6764.2
5952,8900.9,706.2
810,5390.5,838.46
8063,3293.2,1113.5
8181,1925.3,5155.8
325,3058.7,3160.2
5529,8582,1992.3
4336,6425.1,743.59
1753,9648.2,301.21
3278,1980.5,7965.3
2990,7530.8,1831.6
418,4606.3,5973.2
172,7979.2,1567.1
633,3421.1,3045.6
4262,2035.5,6323.2
8654,1866.4,5177.6
4578,1883.1,7492.4
1043,0.44776,1664
3084,3277.7,9328.6
400,34.938,811.07
1993,8784.6,3354.5
1178,708.48,7495.3
4633,9449.9,8630.7
706,9877.7,2209.9
628,5558,27.749
7312,2014.6,3117
6327,7815.7,9453.5
2639,3116.5,6025.4
8736,4473.2,33.19
1106,4027,3031.7
1763,5771.9,8051.6
1321,2595.5,8853.2
6622,404.98,1673.4
4138,6941.1,4081.7
5636,4913.2,8431.6
4950,1997.8,6347.8
6854,3661.6,8246
2213,4210.1,349.69
4188,6991.2,8192.2
2557,39.25,4427.5
112,8040.6,4550.1
7,3282.2,8687.6
4369,3801.6,3386.9
9496,3143.2,1097.2
3921,9961.6,4930
2091,2012.9,2383.1
2769,6697.9,246.07
6042,310.08,5156
7791,1619.3,2369.3
2951,5326.3,7902.8
6123,22.75,6603.8
5523,3026.7,2519.8
4772,9528.3,1192.3
2895,2459.5,273.14
158,5318.8,3079.3
9780,2458.6,2794.5
8277,1138.3,321.1
793,7578.3,8480.3
1589,4480.5,5412.8
7971,9886.1,2997.4
7110,2732.7,2395.6
3566,7091.6,5717.8
177,3605.1,1283.4
1264,8831,9632.1
3156,3586,5527.2
5507,585.97,8828.6
7129,1614.3,9581.2
7441,6896.4,9053.7
191,5455.9,2727.9
9058,4624.4,3071.9
859,6514.9,9577.4
7574,3798.8,9128.1
5839,824.35,3187.9
8360,619.18,7088.5
361,7853,6320.3
414,2378,202.62
4437,9217.9,7644.7
1951,1108.5,725.24
635,3198.2,6906.7
4037,8634.1,4744.5
2879,4718,432.62
4981,1179.3,1607.5
1940,9903.6,673.04
1038,6357.9,8969.4
6446,9998.6,7881.6
3932,6929.2,4079.5
3000,1237.4,8745
2387,2361.6,501.96
